CO,BOYACÁ,PÁEZ,YAMUNTA,15514028
CO,BOYACÁ,PÁEZ,YAMUNTICA,15514029
CO,BOYACÁ,PÁEZ,YAPOMPO,15514030
CO,BOYACÁ,PAIPA,CANOCAS,15516000
CO,BOYACÁ,PAIPA,CAÑOS,15516001
CO,BOYACÁ,PAIPA,CRUZ DE BONZA,15516002
CO,BOYACÁ,PAIPA,CRUZ DE MURCIA,15516003
CO,BOYACÁ,PAIPA,EL CHITAL,15516004
CO,BOYACÁ,PAIPA,EL CURIAL,15516005
CO,BOYACÁ,PAIPA,EL FICAL,15516006
CO,BOYACÁ,PAIPA,EL RETIRO,15516007
CO,BOYACÁ,PAIPA,EL ROSAL,15516008
CO,BOYACÁ,PAIPA,EL SALITRE,15516009
CO,BOYACÁ,PAIPA,EL TEJAR,15516010
CO,BOYACÁ,PAIPA,EL TUNAL,15516011
CO,BOYACÁ,PAIPA,EL VENADO,15516012
CO,BOYACÁ,PAIPA,GUACAMAYAS,15516013
CO,BOYACÁ,PAIPA,JAZMINAL,15516014
CO,BOYACÁ,PAIPA,LA BOLSA,15516015
CO,BOYACÁ,PAIPA,LA ESPERANZA,15516016
CO,BOYACÁ,PAIPA,LA PLAYA,15516017
CO,BOYACÁ,PAIPA,LLANO GRANDE,15516018
CO,BOYACÁ,PAIPA,MARCURA,15516019
CO,BOYACÁ,PAIPA,MEDIOS,15516020
CO,BOYACÁ,PAIPA,MIRABAL,15516021
CO,BOYACÁ,PAIPA,PALERMO CENTRO,15516022
CO,BOYACÁ,PAIPA,PANTANO DE VARGAS,15516023
CO,BOYACÁ,PAIPA,PASTOREROS,15516024
CO,BOYACÁ,PAIPA,PENA AMARILLA,15516025
CO,BOYACÁ,PAIPA,QUEBRADA HONDA,15516026
CO,BOYACÁ,PAIPA,RINCON DE ESPANOLES,15516027
CO,BOYACÁ,PAIPA,RINCON DE VARGAS,15516028
CO,BOYACÁ,PAIPA,RIO ARRIBA,15516029
CO,BOYACÁ,PAIPA,ROMITA,15516030
CO,BOYACÁ,PAIPA,SAN PEDRO,15516031
CO,BOYACÁ,PAIPA,SATIVA,15516032
CO,BOYACÁ,PAIPA,TOIBITA,15516033
CO,BOYACÁ,PAIPA,VARGUITAS,15516034
CO,BOYACÁ,PAIPA,VENTA DE LLANO,15516035
CO,BOYACÁ,PAIPA,VOLCAN,15516036
CO,BOYACÁ,PAJARITO,CHARANGA,15518000
CO,BOYACÁ,PAJARITO,CORINTO,15518001
CO,BOYACÁ,PAJARITO,CURISI,15518002
CO,BOYACÁ,PAJARITO,GUAMAL,15518003
CO,BOYACÁ,PAJARITO,HUERTA VIEJA,15518004
CO,BOYACÁ,PAJARITO,JOTAS,15518005
CO,BOYACÁ,PAJARITO,MAGAVITA CENTRO Y SECTOR GOLCONDA,15518006
CO,BOYACÁ,PAJARITO,MARGARITAS,15518007
CO,BOYACÁ,PAJARITO,MIRAFLORES,15518008
CO,BOYACÁ,PAJARITO,MONSERRATE,15518009
CO,BOYACÁ,PAJARITO,PEÑALTA,15518010
CO,BOYACÁ,PAJARITO,QUEBRADA NEGRA,15518011
CO,BOYACÁ,PAJARITO,SABANA,15518012
CO,BOYACÁ,PAJARITO,SABANA LARGA,15518013
CO,BOYACÁ,PANQUEBA,ARRAYANAL,15522001
CO,BOYACÁ,PANQUEBA,CARRASPOZAL,15522002
CO,BOYACÁ,PANQUEBA,FRANCO,15522003
CO,BOYACÁ,PANQUEBA,GUITARRILLA,15522004
CO,BOYACÁ,PANQUEBA,MOSTAZAL,15522005
CO,BOYACÁ,PANQUEBA,ORGONIGA,15522006
CO,BOYACÁ,PANQUEBA,OVEJERAS,15522007
CO,BOYACÁ,PANQUEBA,REPOSO,15522008
CO,BOYACÁ,PANQUEBA,SAN RAFAEL,15522009
CO,BOYACÁ,PAUNA,AGUASAL,15531020
CO,BOYACÁ,PAUNA,BOQUIPI,15531019
CO,BOYACÁ,PAUNA,CAPEZ Y CHORRERA,15531009
CO,BOYACÁ,PAUNA,CARACOL,15531025
CO,BOYACÁ,PAUNA,CARARE,15531006
CO,BOYACÁ,PAUNA,ESPERANZA,15531001
CO,BOYACÁ,PAUNA,FURATENA Y PURI,15531010
CO,BOYACÁ,PAUNA,HONDA Y VOLCAN,15531023
CO,BOYACÁ,PAUNA,IBACAPI - LA PEÑA,15531013
CO,BOYACÁ,PAUNA,IBAMA,15531005
CO,BOYACÁ,PAUNA,LLANO GRANDE,15531022
CO,BOYACÁ,PAUNA,MANOTE,15531026
CO,BOYACÁ,PAUNA,MIABE,15531024
CO,BOYACÁ,PAUNA,MINIPI,15531002
CO,BOYACÁ,PAUNA,MONTE Y PINAL,15531018
CO,BOYACÁ,PAUNA,MORAL Y LOMA ALTA,15531007
CO,BOYACÁ,PAUNA,PARAMO,15531004
CO,BOYACÁ,PAUNA,PIACHE Y APICHA,15531003
CO,BOYACÁ,PAUNA,PIEDRAGORDA,15531014
CO,BOYACÁ,PAUNA,PISTORAQUE Y SANTA ROSA,15531011
CO,BOYACÁ,PAUNA,PUEBLO VIEJO,15531027
CO,BOYACÁ,PAUNA,QUEBRADA SECA,15531012
CO,BOYACÁ,PAUNA,QUIPAMA Y OQUIMA,15531008
CO,BOYACÁ,PAUNA,TOPITO Y QUIBUCO,15531016
CO,BOYACÁ,PAUNA,TOPO GRANDE,15531015
CO,BOYACÁ,PAUNA,TRAVESIAS Y OTRO MUNDO,15531021
CO,BOYACÁ,PAUNA,TUNE Y GUAMAL,15531017
CO,BOYACÁ,PAYA,ABEJÓN,15533034
CO,BOYACÁ,PAYA,ALTAMIRA,15533042
CO,BOYACÁ,PAYA,BOCA DE MONTE,15533035
CO,BOYACÁ,PAYA,CENTRO,15533048
CO,BOYACÁ,PAYA,CENTRO (MORCOTE),15533028
CO,BOYACÁ,PAYA,GUACAL,15533036
CO,BOYACÁ,PAYA,GUAYABAL,15533029
CO,BOYACÁ,PAYA,LLANO DE MIGUEL,15533038
CO,BOYACÁ,PAYA,MAGUITO,15533030
CO,BOYACÁ,PAYA,MILAGROS,15533033
CO,BOYACÁ,PAYA,MÓMBITA,15533045
CO,BOYACÁ,PAYA,MORRO,15533039
CO,BOYACÁ,PAYA,NISCOTA,15533041
CO,BOYACÁ,PAYA,PTO PAVERO,15533051
CO,BOYACÁ,PAYA,SABANETA,15533040
CO,BOYACÁ,PAYA,SAN JOSÉ,15533044
CO,BOYACÁ,PAYA,SAN MARTÍN,15533032
CO,BOYACÁ,PAYA,SAN MARTIN,15533049
CO,BOYACÁ,PAYA,SOAPAGA,15533043
CO,BOYACÁ,PAYA,TOCARIA,15533037
CO,BOYACÁ,PAYA,TUTAZA,15533046
CO,BOYACÁ,PAYA,VIJAGUAL,15533031
CO,BOYACÁ,PAYA,VILLAGUAL,15533050
CO,BOYACÁ,PAZ DE RÍO,CARICHANA,15537001
CO,BOYACÁ,PAZ DE RÍO,CHITAGOTO,15537002
CO,BOYACÁ,PAZ DE RÍO,CHORRERA,15537003
CO,BOYACÁ,PAZ DE RÍO,COLACOTE,15537004
CO,BOYACÁ,PAZ DE RÍO,PIEDRAGORDA,15537005
CO,BOYACÁ,PAZ DE RÍO,SALITRE,15537006
CO,BOYACÁ,PAZ DE RÍO,SIBARIA,15537007
CO,BOYACÁ,PAZ DE RÍO,SOAPAGA,15537008
CO,BOYACÁ,PAZ DE RÍO,SOCOTACITO,15537009
CO,BOYACÁ,PAZ DE RÍO,TIZA,15537010
CO,BOYACÁ,PESCA,BUCHIN,15542001
CO,BOYACÁ,PESCA,BUTAGA,15542002
CO,BOYACÁ,PESCA,CARBONERA,15542003
CO,BOYACÁ,PESCA,CHAGUATA,15542005
CO,BOYACÁ,PESCA,CHAVIGA,15542006
CO,BOYACÁ,PESCA,COMUNIDAD,15542007
CO,BOYACÁ,PESCA,CORAZON,15542008
CO,BOYACÁ,PESCA,EL TINTAL,15542009
CO,BOYACÁ,PESCA,HATO,15542010
CO,BOYACÁ,PESCA,LLANO GRANDE,15542011
CO,BOYACÁ,PESCA,MOCHAGA,15542012
CO,BOYACÁ,PESCA,NARANJOS,15542013
CO,BOYACÁ,PESCA,NOGUATA,15542014
CO,BOYACÁ,PESCA,PALMAR,15542015
CO,BOYACÁ,PESCA,PUERTA CHIQUITA,15542016
CO,BOYACÁ,PESCA,SIN INFORMACION,15542004
CO,BOYACÁ,PESCA,SOACA,15542017
CO,BOYACÁ,PESCA,SUANEME,15542018
CO,BOYACÁ,PESCA,TIERRA SANTA,15542019
CO,BOYACÁ,PESCA,TOBAGA,15542021
CO,BOYACÁ,PESCA,TOLEDO,15542022
CO,BOYACÁ,PISBA,AGUA BLANCA,15550001
CO,BOYACÁ,PISBA,CENTRO,15550002
CO,BOYACÁ,PISBA,JOTA,15550003
CO,BOYACÁ,PISBA,MIRAFLORES,15550004
CO,BOYACÁ,PISBA,MONIQUIRA,15550005
CO,BOYACÁ,PISBA,MONQUIRA,15550006
CO,BOYACÁ,PISBA,PANCOTA,15550007
CO,BOYACÁ,PISBA,PLATANALES,15550008
CO,BOYACÁ,PISBA,SAN LUIS,15550009
CO,BOYACÁ,PISBA,SIN NOMBRE,15533047
CO,BOYACÁ,PISBA,TOBACA,15550010
CO,BOYACÁ,PISBA,VILLA DE LEYVA,15550011
CO,BOYACÁ,PUERTO BOYACÁ,CALDERON,15572001
CO,BOYACÁ,PUERTO BOYACÁ,EL PESCADO,15572002
CO,BOYACÁ,PUERTO BOYACÁ,ERMITANO,15572003
CO,BOYACÁ,PUERTO BOYACÁ,GUANEGRO,15572004
CO,BOYACÁ,PUERTO BOYACÁ,LA PIZARRA,15572005
CO,BOYACÁ,PUERTO BOYACÁ,LAS PAVAS,15572006
CO,BOYACÁ,PUERTO BOYACÁ,LAS QUINCHAS,15572007
CO,BOYACÁ,PUERTO BOYACÁ,MARANAL,15572008
CO,BOYACÁ,PUERTO BOYACÁ,PALAGUA,15572009
CO,BOYACÁ,PUERTO BOYACÁ,PUERTO GUTIERREZ,15572010
CO,BOYACÁ,PUERTO BOYACÁ,PUERTO NINO,15572011
CO,BOYACÁ,PUERTO BOYACÁ,VELASQUEZ,15572012
CO,BOYACÁ,QUÍPAMA,AGUA FRIA,15580001
CO,BOYACÁ,QUÍPAMA,BARRO BLANCO,15580002
CO,BOYACÁ,QUÍPAMA,CANACHE,15580003
CO,BOYACÁ,QUÍPAMA,CAVICHE,15580004
CO,BOYACÁ,QUÍPAMA,CENTRO,15580005
CO,BOYACÁ,QUÍPAMA,CORMAL,15580006
CO,BOYACÁ,QUÍPAMA,EL BALCON,15580007
CO,BOYACÁ,QUÍPAMA,EL MANGO,15580008
CO,BOYACÁ,QUÍPAMA,EL PALMAR,15580009
CO,BOYACÁ,QUÍPAMA,GRAMALES,15580011
CO,BOYACÁ,QUÍPAMA,GRANADILLA,15580012
CO,BOYACÁ,QUÍPAMA,GUACARY,15580013
CO,BOYACÁ,QUÍPAMA,GUADUAL PINTADO,15580014
CO,BOYACÁ,QUÍPAMA,HUMBO,15580015
CO,BOYACÁ,QUÍPAMA,ITOCO NORTE,15580016
CO,BOYACÁ,QUÍPAMA,ITOCO SUR,15580017
CO,BOYACÁ,QUÍPAMA,LA CUBANA,15580018
CO,BOYACÁ,QUÍPAMA,LA FLORESTA,15580019
CO,BOYACÁ,QUÍPAMA,LA VEGA,15580020
CO,BOYACÁ,QUÍPAMA,LA YE,15580021
CO,BOYACÁ,QUÍPAMA,LOS NARANJOS,15580022
CO,BOYACÁ,QUÍPAMA,MACANAL,15580023
CO,BOYACÁ,QUÍPAMA,MACHITA,15580024
CO,BOYACÁ,QUÍPAMA,MATECAÑA,15580025
CO,BOYACÁ,QUÍPAMA,MATEGRAMA,15580010
CO,BOYACÁ,QUÍPAMA,MIRAFLORES,15580026
CO,BOYACÁ,QUÍPAMA,NOTE,15580027
CO,BOYACÁ,QUÍPAMA,PALMICHAL,15580036
CO,BOYACÁ,QUÍPAMA,SABANA,15580028
CO,BOYACÁ,QUÍPAMA,SABRIPA,15580029
CO,BOYACÁ,QUÍPAMA,SAN LUIS,15580030
CO,BOYACÁ,QUÍPAMA,SORQUE GRANDE,15580031
CO,BOYACÁ,QUÍPAMA,SORQUESITO,15580032
CO,BOYACÁ,QUÍPAMA,TANANAY,15580033
CO,BOYACÁ,QUÍPAMA,TAPAZ DE LA VEGA,15580034
CO,BOYACÁ,QUÍPAMA,TOCAMAL,15580035
CO,BOYACÁ,RAMIRIQUÍ,CAICEDOS,15599001
CO,BOYACÁ,RAMIRIQUÍ,CHUSCAL,15599003
CO,BOYACÁ,RAMIRIQUÍ,COMUN,15599004
CO,BOYACÁ,RAMIRIQUÍ,EL PABELLON,15599005
CO,BOYACÁ,RAMIRIQUÍ,ESCOBAL,15599006
CO,BOYACÁ,RAMIRIQUÍ,FARAVITA,15599008
CO,BOYACÁ,RAMIRIQUÍ,FARQUENTA,15599009
CO,BOYACÁ,RAMIRIQUÍ,FERNANDEZ,15599010
CO,BOYACÁ,RAMIRIQUÍ,FRAGUA-HERVIDEROS,15599011
CO,BOYACÁ,RAMIRIQUÍ,GACHANTIVA,15599012
CO,BOYACÁ,RAMIRIQUÍ,GUACAMAYAS,15599013
CO,BOYACÁ,RAMIRIQUÍ,GUAYABAL,15599014
CO,BOYACÁ,RAMIRIQUÍ,HERVIDERO,15599015
CO,BOYACÁ,RAMIRIQUÍ,HORTIGAL,15599016
CO,BOYACÁ,RAMIRIQUÍ,NAGUATA,15599017
CO,BOYACÁ,RAMIRIQUÍ,PANTANNO LARGO,15599018
CO,BOYACÁ,RAMIRIQUÍ,PEÑAS,15599019
CO,BOYACÁ,RAMIRIQUÍ,POTREROS,15599020
CO,BOYACÁ,RAMIRIQUÍ,RESGUARDO ALTO,15599021
CO,BOYACÁ,RAMIRIQUÍ,RESGUARDO BAJO,15599022
CO,BOYACÁ,RAMIRIQUÍ,ROMAZAL,15599023
CO,BOYACÁ,RAMIRIQUÍ,ROSAL,15599024
CO,BOYACÁ,RAMIRIQUÍ,SANTANA,15599025
CO,BOYACÁ,RAMIRIQUÍ,SANTUARIO,15599026
CO,BOYACÁ,RÁQUIRA,CANDELARIA OCCIDENTE,15600001
CO,BOYACÁ,RÁQUIRA,CANDELARIA ORIENTE,15600002
CO,BOYACÁ,RÁQUIRA,CARAPACHO,15600003
CO,BOYACÁ,RÁQUIRA,CASA BLANCA,15600004
CO,BOYACÁ,RÁQUIRA,CHINGUICHANGA,15600006
CO,BOYACÁ,RÁQUIRA,FARFAN,15600007
CO,BOYACÁ,RÁQUIRA,FIRITA PEÑA ABAJO,15600008
CO,BOYACÁ,RÁQUIRA,FIRITA PEÑA ARRIBA,15600009
CO,BOYACÁ,RÁQUIRA,GACHANECA,15600010
CO,BOYACÁ,RÁQUIRA,MIRQUE,15600011
CO,BOYACÁ,RÁQUIRA,OLLERIAS,15600012
CO,BOYACÁ,RÁQUIRA,PUEBLO VIEJO,15600013
CO,BOYACÁ,RÁQUIRA,QUICAGOTA,15600014
CO,BOYACÁ,RÁQUIRA,RESGUARDO OCCIDENTE,15600015
CO,BOYACÁ,RÁQUIRA,RESGUARDO ORIENTE,15600016
CO,BOYACÁ,RÁQUIRA,ROA,15600017
CO,BOYACÁ,RÁQUIRA,SAN CAYETANO,15600018
CO,BOYACÁ,RÁQUIRA,TAPIAS,15600021
CO,BOYACÁ,RÁQUIRA,TORRES,15600019
CO,BOYACÁ,RÁQUIRA,VALERO,15600020
CO,BOYACÁ,RONDÓN,BOLIVAR,15621001
CO,BOYACÁ,RONDÓN,CANTRO,15621002
CO,BOYACÁ,RONDÓN,JUNIN,15621003
CO,BOYACÁ,RONDÓN,JUNIN VASQUEZ,15621004
CO,BOYACÁ,RONDÓN,NARIÑO,15621005
CO,BOYACÁ,RONDÓN,NUEVA GRANADA,15621006
CO,BOYACÁ,RONDÓN,RICAURTE,15621007
CO,BOYACÁ,RONDÓN,SAN ANTONIO,15621008
CO,BOYACÁ,RONDÓN,SAN ISIDRO,15621009
CO,BOYACÁ,RONDÓN,SAN JOSE,15621010
CO,BOYACÁ,RONDÓN,SUCRE,15621011
CO,BOYACÁ,SABOYÁ,EL MOLINO,15632006
CO,BOYACÁ,SABOYÁ,EL RESGUARDO,15632012
CO,BOYACÁ,SABOYÁ,ESCOBAL,15632011
CO,BOYACÁ,SABOYÁ,LAJITA,15632002
CO,BOYACÁ,SABOYÁ,MATA DE MORA,15632009
CO,BOYACÁ,SABOYÁ,MERCHAN,15632008
CO,BOYACÁ,SABOYÁ,MONTE DE LUZ,15632003
CO,BOYACÁ,SABOYÁ,PANTANOS,15632005
CO,BOYACÁ,SABOYÁ,PIRE,15632001
CO,BOYACÁ,SABOYÁ,PUENTE DE TIERRA,15632010
CO,BOYACÁ,SABOYÁ,TIBISTA,15632013
CO,BOYACÁ,SABOYÁ,VELANDIA,15632004
CO,BOYACÁ,SABOYÁ,VINCULO,15632007
CO,BOYACÁ,SÁCHICA,ARRAYAN,15638001
CO,BOYACÁ,SÁCHICA,CENTRAL,15638002
CO,BOYACÁ,SÁCHICA,EL ESPINAL,15638003
CO,BOYACÁ,SÁCHICA,QUEBRADA ARRIBA,15638004
CO,BOYACÁ,SÁCHICA,RITOQUE,15638005
CO,BOYACÁ,SÁCHICA,TINTAL,15638006
CO,BOYACÁ,SAMACÁ,CENTRO,15646001
CO,BOYACÁ,SAMACÁ,CHURUVITA,15646002
CO,BOYACÁ,SAMACÁ,GACAL,15646003
CO,BOYACÁ,SAMACÁ,GUANTOQUE,15646004
CO,BOYACÁ,SAMACÁ,LA CHORRERA,15646005
CO,BOYACÁ,SAMACÁ,LOMA REDONDA,15646006
CO,BOYACÁ,SAMACÁ,PARAMO CENTRO,15646007
CO,BOYACÁ,SAMACÁ,PATAGUY,15646008
CO,BOYACÁ,SAMACÁ,QUITE,15646009
CO,BOYACÁ,SAMACÁ,RUCHICAL,15646010
CO,BOYACÁ,SAMACÁ,SALAMANCA,15646011
CO,BOYACÁ,SAMACÁ,TIBAQUIRA,15646012
CO,BOYACÁ,SAN EDUARDO,ALEJANDRÍA,15660001
CO,BOYACÁ,SAN EDUARDO,BOMBITA,15660002
CO,BOYACÁ,SAN EDUARDO,CARDOSO,15660003
CO,BOYACÁ,SAN EDUARDO,LIBERTAD,15660004
CO,BOYACÁ,SAN EDUARDO,QUEBRADAS,15660005
CO,BOYACÁ,SAN EDUARDO,SAN PABLO,15660006
CO,BOYACÁ,SAN EDUARDO,VILLA NUEVA,15660007
CO,BOYACÁ,SAN JOSÉ DE PARE,BALSA Y RESGUARDO,15664001
CO,BOYACÁ,SAN JOSÉ DE PARE,GUANOMITO,15664002
CO,BOYACÁ,SAN JOSÉ DE PARE,GUANOMO,15664003
CO,BOYACÁ,SAN JOSÉ DE PARE,MACIEGAL,15664004
CO,BOYACÁ,SAN JOSÉ DE PARE,MUNOCES Y CAMACHOS,15664005
CO,BOYACÁ,SAN JOSÉ DE PARE,SAN ISIDRO,15664006
CO,BOYACÁ,SAN JOSÉ DE PARE,SAN JACINTO Y CHAPA,15664007
CO,BOYACÁ,SAN JOSÉ DE PARE,SAN ROQUE,15664008
CO,BOYACÁ,SAN JOSÉ DE PARE,SANTO DOMINGO,15664009
CO,BOYACÁ,SAN LUIS DE GACENO,AGUA BUENA,15667001
CO,BOYACÁ,SAN LUIS DE GACENO,ARRAYANES,15667002
CO,BOYACÁ,SAN LUIS DE GACENO,CAÑO BLANCO,15667003
CO,BOYACÁ,SAN LUIS DE GACENO,CAÑO GRANDE,15667004
CO,BOYACÁ,SAN LUIS DE GACENO,CAÑO TIGRE,15667005
CO,BOYACÁ,SAN LUIS DE GACENO,CARACOL,15667006
CO,BOYACÁ,SAN LUIS DE GACENO,CATATUMBO,15667007
CO,BOYACÁ,SAN LUIS DE GACENO,CENTRO,15667008
CO,BOYACÁ,SAN LUIS DE GACENO,CENTRO GUAMAL,15667009
CO,BOYACÁ,SAN LUIS DE GACENO,CENTRO HORIZONTE,15667010
CO,BOYACÁ,SAN LUIS DE GACENO,CUMARAL,15667011
CO,BOYACÁ,SAN LUIS DE GACENO,EL CAIRO,15667012
CO,BOYACÁ,SAN LUIS DE GACENO,EL CARMEN,15667013
CO,BOYACÁ,SAN LUIS DE GACENO,GAZAJARRO,15667014
CO,BOYACÁ,SAN LUIS DE GACENO,GAZAPAL,15667015
CO,BOYACÁ,SAN LUIS DE GACENO,GRANJA,15667016
CO,BOYACÁ,SAN LUIS DE GACENO,GUICHIRALES,15667017
CO,BOYACÁ,SAN LUIS DE GACENO,LA COLONIA,15667018
CO,BOYACÁ,SAN LUIS DE GACENO,LA DORADA,15667019
CO,BOYACÁ,SAN LUIS DE GACENO,LA DORADA DEL GUAVIO,15667020
CO,BOYACÁ,SAN LUIS DE GACENO,LA ESPERANZA,15667021
CO,BOYACÁ,SAN LUIS DE GACENO,LA MESA,15667022
CO,BOYACÁ,SAN LUIS DE GACENO,LA SELVA,15667023
CO,BOYACÁ,SAN LUIS DE GACENO,LADERAS,15667024
CO,BOYACÁ,SAN LUIS DE GACENO,MACANALITO,15667025
CO,BOYACÁ,SAN LUIS DE GACENO,MARAÑAL,15667026
CO,BOYACÁ,SAN LUIS DE GACENO,MONUMENTO,15667027
CO,BOYACÁ,SAN LUIS DE GACENO,PENSAMIENTO,15667028
CO,BOYACÁ,SAN LUIS DE GACENO,PIÑUELA,15667029
CO,BOYACÁ,SAN LUIS DE GACENO,PLANADA SECA,15667030
CO,BOYACÁ,SAN LUIS DE GACENO,RIO CHIQUITO,15667031
CO,BOYACÁ,SAN LUIS DE GACENO,SAN AGUSTÍN DEL CHUY,15667032
CO,BOYACÁ,SAN LUIS DE GACENO,SAN CARLOS,15667033
CO,BOYACÁ,SAN LUIS DE GACENO,SAN ISIDRO,15667034
CO,BOYACÁ,SAN LUIS DE GACENO,SAN JOSE DEL CHUY,15667035
CO,BOYACÁ,SAN LUIS DE GACENO,SAN PEDRO,15667036
CO,BOYACÁ,SAN LUIS DE GACENO,SANTA MARÍA,15667037
CO,BOYACÁ,SAN LUIS DE GACENO,TONTOGUE ALTO,15667038
CO,BOYACÁ,SAN LUIS DE GACENO,TONTOGUE BAJO,15667039
CO,BOYACÁ,SAN MATEO,ALFARO,15673001
CO,BOYACÁ,SAN MATEO,CASCAJAL,15673002
CO,BOYACÁ,SAN MATEO,CONCORDIA,15673003
CO,BOYACÁ,SAN MATEO,CUICAS BURAGA,15673004
CO,BOYACÁ,SAN MATEO,CUICAS RAMADA,15673005
CO,BOYACÁ,SAN MATEO,EL CENTRO,15673006
CO,BOYACÁ,SAN MATEO,FLORESTA,15673007
CO,BOYACÁ,SAN MATEO,GUAYABAL,15673008
CO,BOYACÁ,SAN MATEO,HATICO,15673009
CO,BOYACÁ,SAN MATEO,LA PALMA,15673010
CO,BOYACÁ,SAN MATEO,MONTERREDONDO,15673011
CO,BOYACÁ,SAN MATEO,PEÑUELA,15673012
CO,BOYACÁ,SAN MATEO,SAN JOSE,15673013
CO,BOYACÁ,SAN MATEO,VIJAL,15673014
CO,BOYACÁ,SAN MIGUEL DE SEMA,ARBOLEDAS,15676001
CO,BOYACÁ,SAN MIGUEL DE SEMA,EL CHARCO,15676002
CO,BOYACÁ,SAN MIGUEL DE SEMA,PEÑA BLANCA,15676003
CO,BOYACÁ,SAN MIGUEL DE SEMA,QUINTOQUE,15676004
CO,BOYACÁ,SAN MIGUEL DE SEMA,SABANECA,15676005
CO,BOYACÁ,SAN MIGUEL DE SEMA,SIRIGAY,15676006
CO,BOYACÁ,SAN PABLO DE BORBUR,ALTO DE OJO,15681001
CO,BOYACÁ,SAN PABLO DE BORBUR,BEJUCAL,15681002
CO,BOYACÁ,SAN PABLO DE BORBUR,CALAMACO,15681003
CO,BOYACÁ,SAN PABLO DE BORBUR,CALCETERO ALTO,15681004
CO,BOYACÁ,SAN PABLO DE BORBUR,CALCETERO BAJO,15681005
CO,BOYACÁ,SAN PABLO DE BORBUR,CHANARES,15681006
CO,BOYACÁ,SAN PABLO DE BORBUR,CHIZO CENTRO,15681007
CO,BOYACÁ,SAN PABLO DE BORBUR,CHIZO CHEPAR,15681008
CO,BOYACÁ,SAN PABLO DE BORBUR,COSCUEZ,15681009
CO,BOYACÁ,SAN PABLO DE BORBUR,EL ALMENDRO,15681010
CO,BOYACÁ,SAN PABLO DE BORBUR,EL CONSUMO,15681011
CO,BOYACÁ,SAN PABLO DE BORBUR,EL TRIUNFO,15681012
CO,BOYACÁ,SAN PABLO DE BORBUR,FLORIAN,15681013
CO,BOYACÁ,SAN PABLO DE BORBUR,LA MESA,15681014
CO,BOYACÁ,SAN PABLO DE BORBUR,LA PALMADONA,15681015
CO,BOYACÁ,SAN PABLO DE BORBUR,LA PEÑA,15681016
CO,BOYACÁ,SAN PABLO DE BORBUR,LA SIERRA,15681017
CO,BOYACÁ,SAN PABLO DE BORBUR,LLANO GRANDE,15681018
CO,BOYACÁ,SAN PABLO DE BORBUR,PARAMO LAGUNAS,15681019
CO,BOYACÁ,SAN PABLO DE BORBUR,SAN ISIDRO,15681020
CO,BOYACÁ,SAN PABLO DE BORBUR,SAN MARTIN,15681021
CO,BOYACÁ,SAN PABLO DE BORBUR,SAN MIGUEL,15681022
CO,BOYACÁ,SAN PABLO DE BORBUR,SAN PEDRO,15681023
CO,BOYACÁ,SAN PABLO DE BORBUR,SAN RAFAEL,15681024
CO,BOYACÁ,SAN PABLO DE BORBUR,SANTA BÁRBARA,15681025
CO,BOYACÁ,SAN PABLO DE BORBUR,TELLEZ,15681026
CO,BOYACÁ,SAN PABLO DE BORBUR,ZONA URBANA,15681027
CO,BOYACÁ,SANTA MARÍA,BALCONES,15690001
CO,BOYACÁ,SANTA MARÍA,CALICHANA,15690002
CO,BOYACÁ,SANTA MARÍA,CAÑO NEGRO,15690003
CO,BOYACÁ,SANTA MARÍA,CARBONERA,15690004
CO,BOYACÁ,SANTA MARÍA,CEIBA CHIQUITA,15690020
CO,BOYACÁ,SANTA MARÍA,CEIBA GRANDE,15690005
CO,BOYACÁ,SANTA MARÍA,CHARCO LARGO,15690006
CO,BOYACÁ,SANTA MARÍA,CULIMA,15690007
CO,BOYACÁ,SANTA MARÍA,DE PLANADAS,15690008
CO,BOYACÁ,SANTA MARÍA,EL RETIRO,15690009
CO,BOYACÁ,SANTA MARÍA,GUADUALES,15690010
CO,BOYACÁ,SANTA MARÍA,HORMIGUEROS,15690011
CO,BOYACÁ,SANTA MARÍA,HOYA GRANDE,15690012
CO,BOYACÁ,SANTA MARÍA,LA VICTORIA,15690013
CO,BOYACÁ,SANTA MARÍA,NAZARETH,15690014
CO,BOYACÁ,SANTA MARÍA,SAN AGUSTÍN,15690015
CO,BOYACÁ,SANTA MARÍA,SAN MIGUEL,15690016
CO,BOYACÁ,SANTA MARÍA,SAN RAFAEL,15690017
CO,BOYACÁ,SANTA MARÍA,SANTA CECILIA,15690018
CO,BOYACÁ,SANTA MARÍA,VARA SANTA,15690019
CO,BOYACÁ,SANTA ROSA DE VITERBO,CACHAVITA,15693001
CO,BOYACÁ,SANTA ROSA DE VITERBO,CENTRO,15693002
CO,BOYACÁ,SANTA ROSA DE VITERBO,CRECIENTE,15693003
CO,BOYACÁ,SANTA ROSA DE VITERBO,CUCHE,15693004
CO,BOYACÁ,SANTA ROSA DE VITERBO,CUCUBO,15693005
CO,BOYACÁ,SANTA ROSA DE VITERBO,EGIPTO,15693006
CO,BOYACÁ,SANTA ROSA DE VITERBO,EL OLIVO,15693007
CO,BOYACÁ,SANTA ROSA DE VITERBO,GRATAMIRA,15693008
CO,BOYACÁ,SANTA ROSA DE VITERBO,LA CHORRERA,15693009
CO,BOYACÁ,SANTA ROSA DE VITERBO,LA LAGUNA,15693010
